fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
956,Ricky Johnson,5,4,0,0,"5' 8""",145 lbs.,70,Orthodox,,1.83,0.25,6.3,0.36,0.0,0.0,0.0,0.0,2018-11-21 20:33:45.162618
957,Travis Johnson,0,1,0,0,,205 lbs.,76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:33:49.068146
958,Devin Johnson,1,1,1,0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:33:52.567659
959,DaMarques Johnson,18,12,0,0,"6' 1""",170 lbs.,75,Orthodox,"Jun 28, 1982",2.11,0.37,3.75,0.51,1.18,0.55,0.19,0.7,2018-11-21 20:33:55.965495
960,Anthony Johnson,22,6,0,0,"6' 2""",205 lbs.,78,Orthodox,"Mar 06, 1984",3.25,0.47,1.83,0.6,2.43,0.57,0.77,0.6,2018-11-21 20:34:00.478766
961,Brett Johns,15,2,0,0,"5' 7""",135 lbs.,71,Orthodox,"Feb 21, 1992",3.41,0.45,4.74,0.55,3.72,0.48,0.78,0.5,2018-11-21 20:34:05.009239
962,Phil Johns,30,13,1,0,"5' 2""",170 lbs.,73,Southpaw,"Oct 22, 1968",1.2,0.66,1.8,0.5,0.0,0.0,0.5,0.0,2018-11-21 20:34:08.729123
963,Carls John De Tomas,8,2,0,0,"5' 5""",125 lbs.,71,Southpaw,"Aug 28, 1996",1.74,0.37,3.93,0.44,1.37,0.33,0.66,0.0,2018-11-21 20:34:12.86188
964,Li Jingliang,15,5,0,0,"6' 0""",170 lbs.,71,Orthodox,"Mar 20, 1988",4.84,0.43,3.31,0.6,1.15,0.32,0.56,0.0,2018-11-21 20:34:16.38373
965,Ryan Jimmo,19,5,0,0,"6' 1""",205 lbs.,73,Orthodox,"Nov 27, 1981",3.12,0.66,2.77,0.46,0.45,0.28,0.87,0.0,2018-11-21 20:34:19.283846
966,Art Jimmerson,0,1,0,0,"6' 1""",196 lbs.,76,Orthodox,"Aug 04, 1963",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:34:23.699417
967,Gilbert Jimenez,8,12,1,1,,155 lbs.,71,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:34:27.973422
968,Ronald Jhun,24,24,2,0,"5' 11""",170 lbs.,73,Orthodox,"Sep 21, 1970",1.45,0.57,3.01,0.5,1.81,1.0,1.0,0.0,2018-11-21 20:34:30.924785
969,Maciej Jewtuszko,8,1,0,0,"6' 0""",155 lbs.,71,Southpaw,"Jan 31, 1981",2.29,0.45,1.39,0.66,0.0,0.0,0.42,0.9,2018-11-21 20:34:34.834556
970,Chanmi Jeon,5,2,0,0,"5' 5""",115 lbs.,67,Orthodox,"Aug 28, 1997",6.23,0.31,7.77,0.55,0.0,0.0,0.0,0.0,2018-11-21 20:34:37.282018
971,Kyle Jensen,40,11,2,0,"5' 9""",170 lbs.,73,Orthodox,"Jul 20, 1979",0.0,0.0,0.92,0.6,6.92,1.0,0.0,6.9,2018-11-21 20:34:40.58309
972,Ryan Jensen,15,8,0,0,"6' 1""",185 lbs.,76,Orthodox,"Sep 20, 1977",2.84,0.39,2.99,0.59,1.55,0.5,0.31,1.9,2018-11-21 20:34:45.442253
973,Steve Jennum,2,3,0,0,"5' 10""",215 lbs.,77,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:34:48.402399
974,Adrienna Jenkins,19,6,0,0,"5' 8""",145 lbs.,70,,"Jul 22, 1981",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:34:51.331046
975,Bubba Jenkins,11,4,0,0,"5' 7""",145 lbs.,70,,"Feb 05, 1988",2.41,0.37,1.58,0.67,7.23,0.68,1.0,0.0,2018-11-21 20:34:55.692849
976,Trent Jenkins,0,4,0,0,"6' 2""",185 lbs.,75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:34:59.294008
977,Joanna Jedrzejczyk,15,2,0,0,"5' 6""",115 lbs.,65,Orthodox,"Aug 18, 1987",6.44,0.47,2.67,0.66,0.15,0.66,0.82,0.0,2018-11-21 20:35:02.526295
978,Louis Jauregui,4,2,0,0,"5' 7""",170 lbs.,73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:35:06.504827
979,Rony Jason,15,7,0,1,"5' 7""",145 lbs.,70,Orthodox,"Mar 21, 1984",2.04,0.44,3.14,0.53,0.59,0.3,0.36,0.8,2018-11-21 20:35:10.786245
980,Josh Jarvis,1,3,0,0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:35:14.078209
981,Brock Jardine,9,3,0,0,"5' 11""",170 lbs.,73,Orthodox,"Jul 10, 1985",1.06,0.3,3.34,0.56,0.0,0.0,0.14,0.8,2018-11-21 20:35:17.96444
982,Keith Jardine,17,10,2,0,"6' 2""",185 lbs.,76,Orthodox,"Oct 31, 1975",3.25,0.36,2.98,0.59,1.18,0.45,0.62,0.7,2018-11-21 20:35:21.690245
983,Jaime Jara,32,10,0,1,"6' 1""",205 lbs.,76,Southpaw,"Aug 02, 1969",2.2,0.6,1.47,0.56,0.0,0.0,0.25,0.0,2018-11-21 20:35:25.009065
984,Dave Jansen,15,3,0,0,"5' 9""",155 lbs.,73,Orthodox,"Aug 21, 1979",2.94,0.33,3.67,0.58,2.79,0.28,0.38,0.9,2018-11-21 20:35:28.620079
985,Josh Janousek,8,1,0,0,"5' 11""",185 lbs.,73,Orthodox,"Sep 25, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:35:31.334938
986,Ryan Janes,10,3,0,0,"6' 3""",185 lbs.,76,Orthodox,"Aug 22, 1981",7.69,0.48,5.53,0.59,0.35,1.0,0.58,0.0,2018-11-21 20:35:34.000314
987,Nate James,13,7,1,0,"6' 0""",185 lbs.,75,,"May 29, 1978",1.33,0.42,2.67,0.28,0.0,0.0,0.44,0.0,2018-11-21 20:35:38.09108
988,Justin James,13,7,0,0,"5' 10""",155 lbs.,71,Orthodox,"Nov 08, 1976",1.34,0.36,2.68,0.5,0.0,0.0,0.5,1.6,2018-11-21 20:35:41.691492
989,Dustin Jacoby,6,3,0,0,"6' 4""",185 lbs.,78,Orthodox,"Apr 04, 1988",1.5,0.25,2.65,0.61,0.0,0.0,0.28,0.0,2018-11-21 20:35:45.982244
990,Eric Jacob,1,9,0,0,,155 lbs.,71,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:35:49.780732
991,Montel Jackson,6,1,0,0,"5' 10""",135 lbs.,75,Southpaw,"Apr 24, 1992",3.52,0.44,1.69,0.6,2.75,1.0,0.66,0.0,2018-11-21 20:35:53.230375
992,Jason Jackson,7,2,0,0,"6' 1""",170 lbs.,78,Orthodox,"Oct 30, 1990",2.24,0.48,1.31,0.56,0.0,0.0,0.0,0.0,2018-11-21 20:35:57.071066
993,Mike Jackson,1,1,0,0,"6' 2""",170 lbs.,73,Orthodox,"Mar 22, 1985",4.25,0.58,1.33,0.75,0.95,1.0,0.88,0.0,2018-11-21 20:36:00.062194
994,Kenyon Jackson,4,3,0,0,"6' 0""",185 lbs.,75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:36:04.092663
995,Damon Jackson,9,1,1,1,"5' 11""",145 lbs.,71,Switch,"Aug 08, 1988",2.71,0.35,3.9,0.43,1.77,0.2,0.6,0.0,2018-11-21 20:36:08.355742
996,Jeremy Jackson,9,5,0,0,"5' 10""",170 lbs.,73,Orthodox,"Sep 19, 1982",0.71,0.27,2.03,0.25,1.52,0.4,0.58,0.0,2018-11-21 20:36:12.833954
997,Rampage Jackson,36,11,0,0,"6' 1""",205 lbs.,73,Orthodox,"Jun 20, 1978",3.25,0.54,2.51,0.55,1.52,0.56,0.73,0.1,2018-11-21 20:36:18.654998
998,Eugene Jackson,15,9,1,0,"5' 8""",185 lbs.,75,Orthodox,"Sep 23, 1966",2.19,0.33,3.44,0.32,1.91,0.71,0.16,2.3,2018-11-21 20:36:20.213321
999,Kevin Jackson,4,2,0,0,"5' 10""",199 lbs.,76,Switch,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:36:24.78647
1000,Yves Jabouin,20,11,0,0,"5' 7""",135 lbs.,68,Orthodox,"May 30, 1979",3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,2018-11-21 20:36:27.137178
1001,Yoislandy Izquierdo,6,2,0,0,"5' 11""",155 lbs.,71,Southpaw,"Jan 09, 1984",2.93,0.52,1.4,0.26,0.0,0.0,0.5,0.0,2018-11-21 20:36:30.277847
1002,Tatsuya Iwasaki,0,1,0,0,"5' 9""",205 lbs.,76,Orthodox,,0.79,1.0,8.68,0.38,0.0,0.0,0.0,0.0,2018-11-21 20:36:34.116654
1003,Tomomi Iwama,9,5,1,0,"5' 3""",155 lbs.,71,Orthodox,,1.0,0.2,3.0,0.7,0.0,0.0,0.0,0.0,2018-11-21 20:36:38.246842
1004,Blagoy Ivanov,16,2,0,1,"5' 11""",250 lbs.,73,Southpaw,"Oct 09, 1986",2.04,0.22,4.4,0.55,0.0,0.0,1.0,0.0,2018-11-21 20:36:42.367356
1005,Oscar Cota,10,1,0,1,"6' 2""",230 lbs.,0,Orthodox,"Oct 15, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:36:45.77468
1006,Leandro Issa,13,6,0,0,"5' 7""",135 lbs.,69,Orthodox,"Sep 19, 1983",2.08,0.37,3.17,0.58,2.38,0.22,0.5,1.2,2018-11-21 20:36:49.724418
1007,Wallid Ismail,9,3,0,0,"5' 7""",205 lbs.,76,Orthodox,"Feb 23, 1968",0.92,0.31,0.83,0.44,1.85,0.28,0.0,0.5,2018-11-21 20:36:53.433984
1008,Tokimitsu Ishizawa,1,5,1,0,"6' 0""",185 lbs.,75,Orthodox,"Aug 05, 1968",1.34,0.3,2.99,0.59,2.74,0.18,0.0,0.0,2018-11-21 20:36:56.640607
1009,Eiji Ishikawa,22,17,3,0,"5' 10""",170 lbs.,73,,"Oct 12, 1979",1.2,0.29,4.07,0.6,1.0,0.09,0.0,0.0,2018-11-21 20:37:00.349075
1010,Yuki Ishikawa,0,2,0,0,"5' 11""",205 lbs.,76,Orthodox,,1.07,0.28,8.57,0.11,0.0,0.0,0.5,0.0,2018-11-21 20:37:03.097862
1011,Satoshi Ishii,4,1,1,0,"5' 11""",240 lbs.,77,Orthodox,"Dec 19, 1986",1.41,0.36,1.58,0.63,3.47,0.52,1.0,1.6,2018-11-21 20:37:06.701367
1012,Teruto Ishihara,11,6,2,0,"5' 7""",135 lbs.,69,Southpaw,"Jul 23, 1991",3.21,0.45,3.5,0.53,0.52,0.16,0.32,0.0,2018-11-21 20:37:10.234513
1013,Mitsuhiro Ishida,20,7,1,0,"5' 6""",154 lbs.,71,Southpaw,"Dec 29, 1978",1.46,0.41,1.13,0.61,4.76,0.53,0.33,0.7,2018-11-21 20:37:14.889226
1014,Eric Irvin,11,4,0,0,"5' 8""",155 lbs.,71,,"Jan 10, 1986",3.27,0.42,4.47,0.36,4.0,0.3,0.33,0.0,2018-11-21 20:37:16.327378
1015,James Irvin,15,9,0,2,"6' 2""",205 lbs.,75,Orthodox,"Sep 12, 1978",2.03,0.48,3.86,0.35,0.0,0.0,0.36,0.5,2018-11-21 20:37:20.765601
1016,Jason Ireland,18,8,1,0,"5' 9""",161 lbs.,73,Southpaw,"Dec 30, 1979",1.2,0.25,2.07,0.51,3.59,0.75,0.0,1.2,2018-11-21 20:37:24.951023
1017,Jorge Interiano,3,3,0,0,"6' 1""",205 lbs.,76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:37:28.595932
1018,Naoki Inoue,11,1,0,0,"5' 9""",125 lbs.,71,Orthodox,"Jun 14, 1997",3.67,0.35,3.37,0.6,0.0,0.0,0.6,2.5,2018-11-21 20:37:32.52743
1019,Takeshi Inoue,20,5,0,0,"5' 8""",145 lbs.,70,,"Mar 18, 1980",2.54,0.44,3.32,0.61,0.0,0.0,0.47,0.0,2018-11-21 20:37:35.877235
1020,Katsuya Inoue,19,9,4,0,"5' 9""",168 lbs.,73,Southpaw,"Aug 10, 1979",3.41,0.24,12.89,0.51,0.0,0.0,0.66,0.0,2018-11-21 20:37:39.48456
1021,Egan Inoue,13,8,0,0,"5' 9""",190 lbs.,76,Southpaw,"Jul 04, 1965",1.66,0.36,3.31,0.57,0.0,0.0,0.0,0.0,2018-11-21 20:37:42.848688
1022,Enson Inoue,12,8,0,0,"5' 10""",210 lbs.,77,Orthodox,"Apr 15, 1967",1.7,0.63,1.88,0.3,0.0,0.0,0.33,0.0,2018-11-21 20:37:46.57838
1023,Guto Inocente,6,4,0,0,"6' 3""",205 lbs.,77,Orthodox,"May 29, 1986",4.13,0.66,2.92,0.54,0.67,0.33,0.66,0.7,2018-11-21 20:37:50.969623
1024,Chris Inman,1,0,0,0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:37:55.105882
1025,Chris Indich,5,3,0,0,"5' 10""",170 lbs.,73,,"Apr 22, 1987",1.31,0.3,4.32,0.43,0.75,0.5,0.5,1.5,2018-11-21 20:37:58.365369
1026,Brad Imes,13,7,0,0,"6' 7""",265 lbs.,77,Orthodox,"Mar 13, 1977",2.73,0.31,4.24,0.49,1.72,0.71,0.0,1.0,2018-11-21 20:38:02.450471
1027,Masakazu Imanari,24,9,2,0,"5' 4""",139 lbs.,70,Southpaw,"Feb 10, 1976",0.55,0.3,1.74,0.57,0.0,0.0,0.0,2.1,2018-11-21 20:38:05.050821
1028,Yusuke Imamura,2,6,0,0,"5' 8""",220 lbs.,77,Orthodox,,0.18,0.5,1.83,0.52,2.75,0.5,0.0,0.0,2018-11-21 20:38:07.689758
1029,Mikhail Iloukhine,30,11,1,0,"5' 9""",205 lbs.,76,Orthodox,"Nov 21, 1966",0.16,0.2,2.95,0.26,0.0,0.0,0.0,7.0,2018-11-21 20:38:12.355682
1030,Seichi Ikemoto,20,17,5,0,"5' 11""",168 lbs.,73,Orthodox,"Aug 24, 1975",2.59,0.32,3.74,0.57,1.23,0.26,0.6,0.0,2018-11-21 20:38:14.504758
1031,Fabiano Iha,9,5,0,0,"5' 8""",155 lbs.,71,Orthodox,"Jul 28, 1970",1.73,0.47,2.49,0.42,2.88,0.4,0.5,2.9,2018-11-21 20:38:18.089929
1032,Sergey Ignatov,0,1,0,0,"5' 9""",210 lbs.,77,Orthodox,,0.35,0.5,3.25,0.42,0.0,0.0,0.0,0.0,2018-11-21 20:38:22.16678
1033,Valeri Ignatov,1,2,0,0,"5' 9""",170 lbs.,73,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:38:27.476795
1034,Dan Ige,9,2,0,0,"5' 7""",145 lbs.,71,Orthodox,"Aug 06, 1991",3.9,0.43,3.18,0.64,3.08,0.3,0.5,1.5,2018-11-21 20:38:30.625918
1035,Minoki Ichihara,0,1,0,0,"5' 7""",178 lbs.,75,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:38:33.677153
1036,Al Iaquinta,13,4,1,0,"5' 9""",155 lbs.,70,Orthodox,"Apr 30, 1987",4.28,0.4,4.04,0.62,0.98,0.28,0.77,0.4,2018-11-21 20:38:37.536731
1037,Joe Hurley,12,5,0,0,"5' 8""",155 lbs.,71,,"Jun 24, 1978",1.12,0.45,3.35,0.56,0.0,0.0,0.2,0.0,2018-11-21 20:38:41.683999
1038,Adam Hunter,7,1,0,0,"6' 1""",185 lbs.,73,Orthodox,"Oct 16, 1983",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:38:43.895569
1039,Alex Hunter,2,0,0,0,"5' 9""",226 lbs.,77,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:38:48.630036
1040,Mark Hunt,13,13,1,1,"5' 10""",265 lbs.,72,Orthodox,"Mar 23, 1974",2.89,0.43,2.84,0.51,0.53,0.55,0.64,0.2,2018-11-21 20:38:52.86971
1041,Abongo Humphrey,7,3,0,0,"5' 11""",205 lbs.,76,Orthodox,,1.45,0.4,3.83,0.46,1.41,0.37,0.33,3.3,2018-11-21 20:38:57.104179
1042,Bryan Humes,6,2,0,0,,265 lbs.,77,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:39:00.663521
1043,David Hulett,18,9,0,0,"5' 10""",170 lbs.,73,,"Sep 07, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:39:03.611767
1044,Jeff Hughes,9,1,0,0,"6' 2""",250 lbs.,78,Orthodox,"May 17, 1988",11.5,0.67,1.35,0.6,6.77,0.66,1.0,0.0,2018-11-21 20:39:08.510061
1045,Mark Hughes,6,2,0,0,"5' 9""",205 lbs.,76,Southpaw,"Oct 13, 1973",0.9,0.47,0.4,0.42,3.0,0.5,0.0,4.5,2018-11-21 20:39:12.065643
1046,Matt Hughes,45,9,0,0,"5' 9""",170 lbs.,73,Switch,"Oct 13, 1973",2.14,0.53,1.36,0.53,2.95,0.5,0.35,1.2,2018-11-21 20:39:15.94743
1047,Casey Huffman,3,1,0,0,"6' 3""",185 lbs.,75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:39:19.011194
1048,Roger Huerta,21,5,1,1,"5' 9""",155 lbs.,70,Orthodox,"May 20, 1983",3.64,0.36,2.33,0.56,2.13,0.46,0.52,0.5,2018-11-21 20:39:23.016475
1049,Alex Huddleston,6,2,0,0,"6' 7""",254 lbs.,77,,"Aug 11, 1986",2.47,0.42,2.59,0.67,0.0,0.0,0.0,0.9,2018-11-21 20:39:26.051179
1050,Shane Howell,13,9,0,0,"5' 8""",125 lbs.,69,Orthodox,"Nov 28, 1983",1.27,0.32,2.55,0.42,0.0,0.0,0.2,0.0,2018-11-21 20:39:30.775634
1051,John Howard,23,12,0,0,"5' 7""",170 lbs.,71,Orthodox,"Mar 01, 1983",2.15,0.5,3.08,0.51,2.7,0.49,0.53,0.4,2018-11-21 20:39:34.988821
1052,Harold Howard,1,3,0,0,"6' 2""",240 lbs.,77,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:39:39.318392
1053,Brian Houston,4,2,0,0,"6' 2""",185 lbs.,78,Orthodox,"Apr 26, 1981",1.9,0.35,3.67,0.53,0.95,1.0,0.87,0.0,2018-11-21 20:39:43.727777
1054,Jamie Houston,3,0,0,0,,185 lbs.,75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:39:47.016775
1055,Trey Houston,7,4,0,0,"5' 11""",185 lbs.,75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:39:51.279776
1056,Jeff Hougland,10,6,0,0,"5' 7""",135 lbs.,68,Orthodox,"Aug 02, 1978",1.86,0.48,3.46,0.47,0.86,0.18,0.0,1.1,2018-11-21 20:39:55.081159
1057,Saeed Hosseini,0,1,0,0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:40:00.121846
1058,John Hosman,18,8,1,0,"5' 10""",135 lbs.,68,Southpaw,"Nov 13, 1980",1.11,0.38,1.52,0.45,0.0,0.0,0.46,0.0,2018-11-21 20:40:02.432835
1059,Matt Horwich,26,19,1,0,"6' 1""",185 lbs.,75,Orthodox,"Oct 02, 1978",1.11,0.62,2.16,0.38,0.33,0.09,0.28,2.7,2018-11-21 20:40:06.807489
1060,Chris Horodecki,18,3,1,1,"5' 9""",155 lbs.,69,Orthodox,"Sep 24, 1987",4.59,0.41,3.16,0.65,1.52,0.55,0.37,0.9,2018-11-21 20:40:10.29597
1061,Matt Horning,20,25,0,1,"5' 4""",125 lbs.,67,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:40:13.518367
1062,Jeremy Horn,88,21,5,1,"6' 1""",185 lbs.,74,Orthodox,"Aug 25, 1975",1.19,0.39,1.99,0.55,1.83,0.38,0.29,1.1,2018-11-21 20:40:19.07679
1063,Kyoji Horiguchi,18,2,0,0,"5' 5""",125 lbs.,66,Orthodox,"Oct 12, 1990",3.6,0.45,2.45,0.62,2.0,0.44,0.55,0.0,2018-11-21 20:40:21.936995
1064,Moti Horenstein,1,6,0,0,"6' 4""",230 lbs.,77,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:40:24.855755
1065,Darrell Horcher,13,3,0,0,"5' 10""",155 lbs.,70,Southpaw,"Jul 28, 1987",2.04,0.47,4.32,0.37,0.39,1.0,0.47,0.8,2018-11-21 20:40:28.950503
1066,Chase Hooper,5,0,0,0,"6' 1""",145 lbs.,0,Southpaw,"Sep 13, 1999",5.4,0.65,2.33,0.27,0.0,0.0,1.0,3.0,2018-11-21 20:40:33.194425
1067,Dan Hooker,18,7,0,0,"6' 0""",155 lbs.,75,Switch,"Feb 13, 1990",4.02,0.43,4.38,0.56,0.54,0.42,0.76,0.5,2018-11-21 20:40:35.472794
1068,Lorenzo Hood,9,4,0,0,"6' 3""",265 lbs.,77,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:40:38.133318
1069,David Hood,1,3,0,0,"6' 0""",200 lbs.,76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:40:42.00131
1070,Satoshi Honma,4,6,3,0,"6' 1""",205 lbs.,76,Orthodox,"May 19, 1968",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:40:46.112113
1071,Chris Honeycutt,9,1,0,1,"5' 10""",170 lbs.,73,,"Jul 25, 1988",2.99,0.44,1.41,0.66,3.4,0.45,0.75,0.0,2018-11-21 20:40:49.155986
1072,Barb Honchak,10,5,0,0,"5' 4""",125 lbs.,65,,"Aug 30, 1979",4.04,0.3,4.67,0.66,0.0,0.0,0.0,1.3,2018-11-21 20:40:50.903857
1073,Mark Hominick,20,12,0,0,"5' 8""",145 lbs.,68,Orthodox,"Jul 22, 1982",4.08,0.42,4.18,0.69,0.25,0.66,0.71,0.9,2018-11-21 20:40:55.623664
1074,Sabah Homasi,11,8,0,0,"6' 0""",170 lbs.,72,Orthodox,"Oct 19, 1988",4.98,0.48,6.91,0.47,2.8,0.5,0.66,0.0,2018-11-21 20:40:57.878563
1075,Scott Holtzman,12,2,0,0,"5' 9""",155 lbs.,69,Orthodox,"Sep 30, 1983",4.47,0.52,3.22,0.56,2.81,0.59,0.6,0.3,2018-11-21 20:41:02.94985
1076,Mark Holst,9,3,0,0,"6' 0""",155 lbs.,71,Orthodox,"Aug 14, 1985",0.25,0.19,1.67,0.47,0.76,1.0,0.6,2.3,2018-11-21 20:41:06.305834
1077,Ben Holscher,4,0,0,0,"5' 11""",155 lbs.,71,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:41:10.110612
1078,Paddy Holohan,12,2,1,0,"5' 10""",125 lbs.,69,Orthodox,"May 03, 1988",2.13,0.46,2.81,0.46,2.88,0.47,0.71,1.3,2018-11-21 20:41:14.913752
1079,Kurt Holobaugh,17,6,0,1,"5' 11""",145 lbs.,73,Orthodox,"Sep 08, 1986",5.12,0.44,4.24,0.49,0.64,0.4,0.5,1.0,2018-11-21 20:41:17.89462
1080,Rex Holman,4,2,0,0,"6' 3""",205 lbs.,76,Southpaw,,2.75,0.34,7.25,0.4,0.0,0.0,1.0,0.0,2018-11-21 20:41:22.040047
1081,Holly Holm,12,4,0,0,"5' 8""",145 lbs.,69,Southpaw,"Oct 17, 1981",2.82,0.34,2.8,0.57,0.56,0.31,0.78,0.1,2018-11-21 20:41:24.216181
1082,Jeremie Holloway,8,3,0,0,"6' 0""",170 lbs.,73,,"Sep 29, 1984",1.63,0.5,1.02,0.79,0.0,0.0,0.0,0.0,2018-11-21 20:41:27.249198
1083,Gabrielle Holloway,6,5,0,0,"5' 3""",145 lbs.,70,,"Apr 15, 1990",0.7,0.42,3.07,0.34,3.0,0.35,0.16,1.0,2018-11-21 20:41:31.367855
1084,Max Holloway,19,3,0,0,"5' 11""",145 lbs.,69,Orthodox,"Dec 04, 1991",6.2,0.43,3.9,0.65,0.28,0.8,0.83,0.5,2018-11-21 20:41:34.902789
1085,Roger Hollett,13,5,0,0,"5' 11""",205 lbs.,70,Orthodox,"Oct 08, 1978",1.83,0.47,6.47,0.34,1.0,0.28,0.3,0.0,2018-11-21 20:41:38.328611
1086,Kevin Holland,13,4,0,0,"6' 3""",185 lbs.,81,Orthodox,"Nov 05, 1992",3.8,0.46,3.03,0.56,0.0,0.0,0.55,0.5,2018-11-21 20:41:43.384029
1087,Chris Holdsworth,7,0,0,0,"5' 11""",135 lbs.,71,,"Oct 24, 1987",1.85,0.29,1.94,0.58,3.38,0.62,1.0,2.0,2018-11-21 20:41:45.262199
1088,Sean Holden,5,2,0,0,"5' 10""",170 lbs.,73,,"Sep 17, 1984",2.4,0.59,0.6,0.59,5.0,0.83,0.0,2.0,2018-11-21 20:41:48.510711
1089,Andrew Holbrook,12,3,0,0,"5' 11""",155 lbs.,70,Southpaw,"Feb 06, 1986",2.2,0.49,3.0,0.54,0.85,0.18,0.1,2.1,2018-11-21 20:41:53.477181
1090,Sam Hoger,10,4,0,0,"6' 2""",205 lbs.,76,Orthodox,"Jun 28, 1980",1.07,0.25,2.25,0.57,1.12,0.38,0.29,1.3,2018-11-21 20:41:59.101661
1091,Bobby Hoffman,36,10,1,2,"6' 2""",245 lbs.,77,Orthodox,"Oct 28, 1968",2.02,0.7,1.32,0.19,1.17,0.5,0.0,1.2,2018-11-21 20:42:01.665863
1092,Matt Hobar,9,3,0,0,"5' 10""",135 lbs.,70,Southpaw,"Jan 07, 1987",3.23,0.42,4.27,0.52,3.66,0.44,0.5,0.0,2018-11-21 20:42:06.094482
1093,Kwan Ho Kwak,9,2,0,0,"5' 5""",135 lbs.,70,Switch,"Jun 18, 1989",3.29,0.41,3.45,0.47,0.78,1.0,0.26,0.0,2018-11-21 20:42:10.206557
1094,Yuji Hisamatsu,15,19,6,0,"5' 10""",185 lbs.,75,,"Sep 18, 1971",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:42:15.124971
1095,Mizuto Hirota,19,9,2,0,"5' 7""",155 lbs.,67,Orthodox,"May 05, 1981",3.66,0.4,3.7,0.53,1.55,0.5,0.6,0.0,2018-11-21 20:42:19.305978
1096,Kuniyoshi Hironaka,19,8,0,0,"5' 10""",168 lbs.,70,Orthodox,"Jun 17, 1976",1.98,0.4,3.01,0.54,1.91,0.3,0.25,0.6,2018-11-21 20:42:22.871992
1097,Alan Hiro,11,4,4,0,"5' 5""",135 lbs.,68,Orthodox,"Apr 04, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 20:42:26.761593
1098,Hatsu Hioki,27,9,2,0,"5' 11""",145 lbs.,70,Orthodox,"Jul 18, 1983",2.42,0.42,2.12,0.65,2.55,0.56,0.54,0.6,2018-11-21 20:42:29.417419
1099,Branden Lee Hinkle,15,11,0,1,"6' 3""",235 lbs.,77,Orthodox,"Jul 29, 1973",2.61,0.69,3.91,0.26,4.34,0.57,0.66,4.3,2018-11-21 20:42:33.698309
